Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,7,127.31924217174515,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[771.6723409255727, 204.33830180548557, 98.68042367463829, 76.01024343288987, 79.40827757759496, 67.28199274805274, 45.65978260895099, 78.54874191980207, 144.68882627375, 127.31924217174515]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,7,55.17991730867061,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[995.8247374431176, 489.57625259801557, 359.5234147446504, 139.81140497317347, 99.34940682491822, 66.77251837896665, 145.9242882467497, 50.02104342452378, 37.657703182309774, 55.17991730867061]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,7,62.53996601227777,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[861.3743509122987, 219.226541203838, 117.3494711907233, 88.71127106290032, 84.14773453997236, 67.9556547249831, 70.89122964970534, 63.66767194697252, 48.824489174050086, 62.53996601227777]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,7,50.30764923678021,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1221.127578634631, 204.14845326355783, 91.8299702323186, 69.59993607640729, 54.377625566874485, 59.59462211044206, 42.738823630118645, 35.260516989263124, 43.497743148266636, 50.30764923678021]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,6,123.64152385980401,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[893.5752980968554, 304.4551282633938, 164.76741971734964, 96.25475076883299, 72.9694389877568, 69.41158837742967, 61.11421407496903, 77.12512132212578, 62.65375257517235, 123.64152385980401]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,7,101.29688954724861,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[453.02796279173594, 124.37105473756947, 56.98834691503703, 49.76698655005521, 55.535605508359936, 63.36133653307718, 66.4053630222279, 104.02790757184187, 93.05082578433803, 101.29688954724861]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,7,40.98767537538458,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1750.0643489739746, 550.3334131456864, 164.51511934012933, 94.17972158462771, 78.64585234832293, 62.52687674665617, 86.69689033510645, 60.731317050181815, 51.02069155410436, 40.98767537538458]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,7,108.66528437371824,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[261.9929101564719, 148.14252471575173, 69.11244799812107, 64.17933715109848, 60.001558807327115, 52.32433895839881, 50.04535173916611, 48.38420838411628, 59.36342984511589, 108.66528437371824]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,7,50.34881814462278,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[996.2073711145381, 315.41048176181573, 137.68948055185137, 58.29570235438655, 56.22403791950603, 45.737248988078136, 46.644316555937166, 53.89780821344448, 40.57793972945194, 50.34881814462278]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,6,52.7531438076079,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1115.564704394096, 311.3407781552778, 100.45660245488705, 84.97894586123812, 86.3950441006831, 50.50573137996673, 47.33769207877481, 59.51383849352226, 41.39206323722465, 52.7531438076079]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,6,85.80463009133359,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1148.6567871466143, 1135.9986629116297, 993.0810750341432, 769.6607329879184, 891.7757969147569, 326.16805608179266, 162.37071203031041, 227.86056082297466, 327.87226747247144, 85.80463009133359]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,7,49.23024986473047,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1090.291505504895, 853.2645082315986, 282.4731137831866, 183.45844440809446, 100.58869549921496, 73.60203380827147, 93.40477809228844, 67.42834527598256, 50.71964753639975, 49.23024986473047]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,7,133.34099132924325,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1040.046499928374, 200.87415769645474, 112.02225021580489, 70.36871523481943, 71.62606314963057, 73.84318417982172, 61.76345090143343, 55.59748781584767, 148.40406939532113, 133.34099132924325]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,8,102.30704590822734,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[799.399038000346, 207.2191857357468, 102.78848648886856, 62.98718606451757, 80.15567202731518, 65.82467568705374, 57.598872744034225, 110.83685248451127, 99.24232950157648, 102.30704590822734]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.9,8,64.7933361494546,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[327.8284339646407, 129.10457298728488, 63.91299079274211, 51.70068394204657, 83.00052110958711, 86.67143882837593, 91.53558821223032, 81.36440537114845, 92.76848639738762, 64.7933361494546]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,8,100.86049665865426,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[344.5393569600068, 190.53378498801794, 85.56028120098802, 67.3702002459388, 59.53004130286013, 60.03936581254425, 63.979091150989916, 99.47808782471895, 100.62473474464218, 100.86049665865426]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,8,92.50517521311929,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[473.7278271965911, 191.27659148070893, 81.94244448057452, 56.67271238660942, 53.47779561057041, 75.42553349684795, 79.72133151402159, 95.26506390328905, 88.77522881639811, 92.50517521311929]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,7,65.00819332624587,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1439.4137803183412, 860.6809153408333, 296.63628615001085, 163.16790634701192, 96.60968340381328, 76.2383020195391, 74.79014640479443, 54.18460865440716, 141.27343688815677, 65.00819332624587]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,7,88.5048066708622,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[254.3007185158492, 137.28772768514182, 75.94737542609755, 54.940726635770375, 48.57874127458342, 60.73274380287012, 72.55660045399031, 87.83733701778897, 77.50858461196526, 88.5048066708622]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,7,88.97302054595025,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1559.2927191441322, 844.3575556555633, 476.41029726317447, 2504.8122195598544, 214.11858359906, 590.6191100237163, 153.3422409901127, 129.2790894474649, 78.76419523454751, 88.97302054595025]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,7,912.4265885721125,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[555.6366237111217, 290.83633709410924, 142.89932153181223, 87.04625730096745, 61.773107098224955, 52.129991551178364, 44.13455039453402, 57.445551084173644, 50.105931573199655, 912.4265885721125]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,7,100.12887011329406,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[567.961268120146, 137.93075792534955, 76.98005195242956, 66.64917081514568, 61.42676246710528, 50.83731622012965, 55.265376625624185, 75.55686552436782, 83.97734651484802, 100.12887011329406]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,7,62.3172299627571,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[713.1761757420816, 163.49612793165295, 121.43494508727224, 71.84381316058443, 64.80620211204985, 64.8331639102837, 57.145362536678704, 56.14323651741756, 60.29273217573541, 62.3172299627571]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,6,47.5239272505662,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1286.2651075842857, 953.3806836598806, 426.23574627563937, 180.75576212402825, 115.46167020044345, 70.84036805848473, 75.7786805873144, 45.54904410134259, 54.722225480154634, 47.5239272505662]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,8,161.16897064165516,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1080.2791851869924, 563.8505329327502, 1240.0273363779745, 174.9210791031636, 388.56114042518425, 115.64106218795382, 82.74811653778431, 84.08631852141912, 78.68231966429073, 161.16897064165516]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,7,43.62875632667533,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1333.5057240335839, 1191.1063833305388, 690.228391545438, 123.07531567173248, 70.73427966093072, 53.848180154121565, 49.174432950953474, 56.68189985612628, 49.11840392539284, 43.62875632667533]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,7,140.99590932021613,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1379.205861830952, 283.6100407741486, 136.0221071835099, 115.23725984451744, 73.98335166651123, 101.32102884571896, 55.159646641892095, 122.01149650486673, 139.1402621394842, 140.99590932021613]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,7,61.863471462562984,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1125.4195459022383, 313.73490087278924, 132.2538628733132, 71.62780186474515, 79.06505483928936, 49.896812139415374, 96.56282397132975, 48.99090895137249, 54.727480502481285, 61.863471462562984]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,7,111.43124475092975,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[509.0852897005486, 148.02288170500572, 170.74344634902695, 64.30311008996841, 61.87692564598092, 53.920539668155016, 58.33295578384684, 72.62169890907853, 83.0951288560965, 111.43124475092975]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,8,49.49381397019488,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[467.1019647925991, 184.96168149450045, 110.47941411466581, 84.16820653580578, 72.21432268909564, 42.75202609732378, 38.83548489750615, 51.98285479375363, 42.84688333281042, 49.49381397019488]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,8,92.77311909546495,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[418.07939614847396, 161.8001072678569, 99.60380454975484, 86.73110529265989, 70.57375329835588, 67.6231520959783, 80.4373199908739, 99.99641440327423, 74.39117350579795, 92.77311909546495]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,6,44.83091296280577,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1007.5222330318088, 231.53845926064412, 103.22142493670208, 74.87252647327409, 55.24359078784619, 59.11389820692273, 52.982899358915006, 294.84047237626885, 64.58006914900034, 44.83091296280577]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,7,305.63521955036265,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1887.2086400692783, 1061.8838962841457, 1259.6007766046966, 1082.0516311302104, 872.1936035943913, 572.7036818925194, 232.24999302507968, 240.47022396353213, 256.1775295361417, 305.63521955036265]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,7,1360.8862103548927,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1545.1709753557063, 1230.74458028737, 918.2066151891509, 828.8026999717092, 327.88500351746734, 232.67119898669148, 359.2599820623743, 80.68675319923341, 73.03652526456733, 1360.8862103548927]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,7,117.00674328055618,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[926.5231923559746, 269.5297183505735, 145.70907281058953, 68.55790652443204, 80.1293230230699, 97.8906937971069, 174.87025166242972, 146.7400305641711, 161.5343654697549, 117.00674328055618]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,6,75.95018438959437,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[653.2589171451128, 186.9306779689067, 86.70646507089441, 77.49946988351905, 74.17081393413787, 41.941025036054384, 65.93741275903562, 44.321382710981425, 46.54811040522816, 75.95018438959437]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,7,1876.7548458848426,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1876.819104463274, 1877.8934186172683, 1876.949985466262, 1876.5771788421102, 1876.362139394337, 1876.8680011585363, 1876.8883897521077, 1876.2215017997928, 1876.7662562830308, 1876.7548458848426]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,7,111.84370790893627,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[941.1309673790826, 307.834061649634, 95.78503132638559, 70.09704594866082, 68.53975583400575, 51.345915494754536, 49.321431400721394, 46.76284894392893, 64.0519509564707, 111.84370790893627]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,6,49.068806497751325,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[475.1561467611622, 208.0801667514629, 87.48557873629647, 73.60501964888579, 60.60021395637614, 62.00854264719135, 57.23426593316276, 49.00767061845795, 45.197193945717345, 49.068806497751325]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,7,440.1594253316305,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1945.6806068813873, 1314.2738412779688, 621.6656623112148, 386.44482274922825, 622.8427964166681, 202.35448834732404, 548.5004410130579, 324.8269321518177, 263.7517960957407, 440.1594253316305]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,6,47.71753618284629,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1301.3132989461676, 202.49190359112094, 106.1380665387345, 78.67993730714784, 67.95231248303651, 48.72084262310955, 77.5090252411386, 45.52568082221467, 67.0166643935197, 47.71753618284629]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,7,55.39313855457101,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[622.4309429047935, 231.91759273000412, 101.64282884356885, 84.6615838641435, 48.548618542041595, 66.33444965710896, 62.17255700536805, 49.15943274552046, 59.9756652907987, 55.39313855457101]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,6,65.65444159788217,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1438.3727334332125, 1417.903736524574, 636.3203377384605, 211.83684250469605, 149.65217385965207, 81.64314819771971, 116.51335369444428, 60.62525455908326, 52.861684938804046, 65.65444159788217]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,7,117.96070202276451,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[631.0867755102624, 219.19012445486055, 102.66844721555321, 87.09494257245603, 50.97825196921235, 65.75621828375165, 70.94620868617721, 46.08616428779237, 60.94917676308421, 117.96070202276451]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,7,48.019262605680865,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1384.2567517603352, 572.4424027661837, 221.90745517429514, 128.15659169485184, 99.69853175868741, 76.84760296698846, 56.40842250690423, 69.48527282242458, 69.8410740810616, 48.019262605680865]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,7,122.62419954946313,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[622.5618644959845, 354.29822168301894, 109.95188968501577, 83.34666385186904, 72.83210438381934, 53.80103822253318, 48.25332271302739, 48.11618181446647, 1620.0082820430418, 122.62419954946313]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,6,71.71028894899996,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1936.605457665, 1487.959238533944, 2332.5851116822555, 851.9731936253122, 375.1350343113735, 716.0276650292701, 220.7461775052168, 145.53096495181398, 184.14997184208414, 71.71028894899996]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,8,85.2709885970661,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[427.63360689508363, 191.13242050577526, 114.01991240264795, 85.80455976720373, 65.75158741726977, 65.10430897139054, 79.1080403599592, 68.75834690688089, 92.80054733324687, 85.2709885970661]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,8,88.26217430164354,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[417.27589865500863, 133.52117245730938, 76.668203656473, 64.05523909335136, 85.34781420602428, 82.81529322582355, 83.06073861183654, 77.18072639768093, 96.72844077160562, 88.26217430164354]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,7,75.88877219812798,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1276.376059850095, 1628.7083683987953, 503.24679903225854, 563.499324489185, 235.8835615479162, 231.33543064119772, 110.40866974466894, 100.91501518881171, 69.79305268593862, 75.88877219812798]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,6,46.86676368956523,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1477.343681005185, 412.5959251271531, 239.12559098754127, 91.02923788052794, 88.50975842499588, 66.0405317614584, 101.02484380482497, 56.532952337246684, 52.21093761494433, 46.86676368956523]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,7,95.3208559480156,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[433.74483084338385, 131.4211976404929, 69.62950537613051, 69.69055004482334, 47.45352843517662, 53.930407648109394, 48.011420138361586, 61.493596305142546, 91.87373178418613, 95.3208559480156]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,7,117.00622647303817,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1013.112713665291, 486.6251170661667, 125.05023702010942, 104.80225696341608, 77.85017831985647, 64.7991565321388, 102.35977519126982, 57.54500026936353, 134.87809430384266, 117.00622647303817]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,8,61.378715848275306,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1223.7704758981536, 334.13256601105934, 195.62864726393218, 122.29733539398876, 78.45341431691509, 63.504394121604264, 47.71280474419814, 87.07658964678717, 43.74567143957506, 61.378715848275306]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,7,91.40167826381003,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[468.8829716095928, 277.3420734502524, 112.6253849208822, 79.24912658416974, 60.438810456726856, 82.18323667809545, 107.10112449177393, 75.95639546162329, 77.26427607013966, 91.40167826381003]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,7,114.53320002917803,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1350.8578897918262, 1803.0029422461766, 870.3054268513571, 976.6669510264693, 258.5741309795527, 222.49606462232305, 143.82071612146615, 114.04706298812107, 106.06058047452291, 114.53320002917803]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,8,82.54619031992445,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[387.4422640459359, 126.64311379926357, 78.31738470132655, 56.75548514836214, 55.829820330100574, 70.64232246296683, 55.46354605464171, 83.82266091821793, 76.77122855979542, 82.54619031992445]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,7,55.104520436741154,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[824.4399962681484, 532.4086178418077, 160.64991988207248, 88.66424770110677, 70.39218036392049, 68.08818191996465, 46.56720879334057, 49.2342769876534, 49.21297470691957, 55.104520436741154]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,7,1941.1216672147307,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1940.9808415535472, 1941.5564098576726, 1940.8721094832229, 1940.8907721025996, 1940.9141938854086, 1940.9448421077082, 1941.275976915604, 1940.373499537369, 1941.0707212805826, 1941.1216672147307]"
